id;datum;kategorie;bereich;sprachen;disziplinen;titel
rom0522;28.08.2013;kaWI;beSTU;spES;dzLW dzSW dzMK dzWT;Ausstellung über Luis Vidal
rom1640;28.09.2010;kaTA;beTP;spFR spÜG;dzLW;France – Allemagne regards et objets croisés. La littérature allemande vue de la France. La littérature française vue de l’Allemagne
rom0749;28.09.2010;kaTA;beTA;spIT;dzLW;CfP: Conference on Italo Svevo 150th anniversary 2011 Oxford
rom0392;28.09.2011;kaWI;beAM;spÜG;dzLW;Appel à articles: Arborescences Lire le texte et son espace
rom3038;28.09.2011;kaTA;beTA;spPT spES spÜG;dzLW dzMK;SUR / SOUTH - Nuevos pasages a la India - New Passages to India
rom2960;28.09.2012;kaST;beNW;spFR;dzSP;Sprachpraxis Französisch
rom1698;28.09.2012;kaST;beNW;spFR;dzWT;Geschäftsführer/in Frankreich-Zentrum
rom2448;28.10.2009;kaWI;beBIB;spFR spIT;dzLW dzSW dzMK;Mehr als 330 Fachdatenbanken zu Frankreich Italien und zur Frankophonie online verfügbar
rom2671;28.10.2009;kaWI;beBIB;spFR;dzMK;Pressearchiv des dfi jetzt online
rom1899;28.10.2010;kaST;bePR;spÜG;dzLW dzMK;Juniorprofessur (W 1) für Buchwissenschaft
rom1306;28.10.2010;kaTA;beTP;spFR spÜG;dzLW dzMK dzWT;Colloque international « Alain Fleischer écrivain »
rom2612;28.10.2010;kaST;beSTI;spÜG;dzLW dzSW dzMK;Polonsky Postdoctoral Fellowships (Humanities or Social Sciences)
rom3401;28.10.2010;kaST;bePR;spFR spES;dzLW dzSW dzMK dzDK;W3 Professur für Didaktik der romanischen Sprachen und Literaturen
rom2589;28.10.2010;kaWI;beSTU;spFR;dzLW dzSW dzMK dzSP;PhD & Master Programs Department of French and Francophone Studies Pennsylvania State University USA.
rom2744;28.10.2010;kaST;bePR;spÜG;dzMK;Professur (W2) Film und Fernsehen
rom0887;28.10.2010;kaTA;beTA;spFR spÜG;dzSW;CfP: Images constructions domaines : aspects du figement dans les langues naturelles
rom1046;28.10.2010;kaTA;beTA;spFR spÜG;dzSW;CfP: Phraséologie contrastive français - allemand
rom3345;28.10.2010;kaST;bePR;spÜG;dzSW;W2 Professur Allgemeine Sprachwissenschaft: Grammatiktheorie mit dem Schwerpunkt Semantik
rom1504;28.10.2011;kaTA;beTA;spÜG;dzSW dzSP dzDK;Eighth International Conference on Third Language Acquisition and Multilingualism
rom2021;28.10.2012;kaST;beWS;spFR;dzLW dzMK;Lecturer in French
rom3282;28.10.2012;kaST;beNW;spES;dzSP;Visiting Tutor in Spanish Language
rom1708;28.10.2013;kaTA;beTP;spIT;dzLW;Giornata Boccaccio
rom1964;28.10.2013;kaTA;beTA;spES;dzLW dzMK;La Hispanística y el desafío de la globalización - Coloquio internacional en honor a Dieter Ingenschay
rom1078;28.11.2010;kaTA;beTA;spFR spPT spES;dzLW dzSW dzMK;CfP: Romanistentag 2011 in Berlin Sektion T-II: America Romana
rom1111;28.11.2011;kaTA;beTA;spFR;dzLW;CfP Sektion 7: Revolution der Medien Evolution der Literaturwissenschaft? - Révolution des médias évolution des études de lettres? Frankoromanistentag 2012
rom0497;28.11.2011;kaWI;beMB;spÜG;dzLW dzSW dzMK dzDK;Ausschreibung: Deutscher Studienpreis 2012
rom0471;28.11.2011;kaTA;beTA;spFR;dzLW dzSW dzMK dzSP dzDK;Aufruf zur Beteiligung an den Sektionen beim 8. Kongress 2012 in Leipzig des Frankoromanistenverbandes [R]evolution der Medien
rom1718;28.11.2012;kaTA;beTP;spES;dzLW;Graciáns Künste - Workshop
rom1064;28.11.2012;kaTA;beTA;spFR spÜG;dzLW;CfP: Raum Zeit und Geschlecht bei Irène Némirovsky Leo Perutz und Bruno Schulz
rom0800;28.11.2013;kaTA;beTA;spFR spÜG;dzMK dzWT;CfP: Die Bedeutung von populärkultur und ihrer mittler für die deutsch-französischen Beziehungen nach 1945
rom1323;28.12.2007;kaTA;beTP;spPT;dzLW;Colóquio Internacional Miguel Torga
rom1893;28.12.2007;kaST;bePR;spÜG;dzLW;Juniorprofessur für Romanische Philologie Exzellenzinitiative Friedrich Schlegel Graduate School of Literary Studies (FU Berlin Frist 17.1.2008)
rom1891;28.12.2007;kaST;bePR;spÜG;dzLW;Juniorprofessur für für Allgemeine und Vergleichende Literaturwissenschaft Exzellenzinitiative Friedrich Schlegel Graduate School of Literary Studies (FU Berlin Frist 17.1.2008)
rom3715;28.12.2007;kaWI;beAM;spÜG;dzLW dzMK; Zeitschrift: HiN - Internationale Zeitschrift für Humboldt-Studien VIII 15 (2007)
rom2736;28.12.2007;kaST;bePR;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK;Professur (W 2) Medientheorie/Semiotik (Berlin)
rom2282;28.12.2007;kaST;beWS;spÜG;dzLW dzSW dzMK;Leitung der Geschäftsstelle Die Junge Akademie (Berlin Frist: 15.1.2008)
rom1831;28.12.2007;kaWI;beSTU;spÜG;dzLW dzSW dzMK;Internationales Promotionsprogramm (IPP) Literatur- und Kulturwissenschaft (Giessen Frist 1.4.2008)
rom1803;28.12.2007;kaTA;beTA;spFR;dzLW dzSW dzMK dzSP dzDK dzWT;Interdisziplinärer Frankophonieforschertag 
rom0235;28.12.2007;kaST;beSTI;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzWT;5 post-doctoral fellowships Zukunftskolleg Konstanz (Konstanz 31.1.2008)
rom0134;28.12.2007;kaST;beWS;spÜG;dzMK;2 Projektkoordinatoren/innen Kulturwissenschaftliches Institut (50% Essen Frist 3.1.2008)
rom0216;28.12.2007;kaST;beWS;spÜG;dzMK;4 Nachwuchsgruppenleiter/innen Exzellenzinitiative: Zukunftskonzept Heidelberg: Realising the Potential of a Comprehensive University (Heidelberg Frist: 31.1.2008)
rom0358;28.12.2007;kaTA;beTP;spÜG;dzMK;Akteurinnen der Kulturvermittlung: TranslatorInnnen Philologisch-kulturwissenschaftliche ForscherInnen und FremdsprachenlehrerInnen
rom0279;28.12.2007;kaST;beSTI;spÜG;dzMK;8 Promotionsstipendien Generationengeschichte. Generationelle Dynamik und historischer Wandel im 19. und 20. Jahrhundert (Frist 1.2.2008)
rom2341;28.12.2007;kaST;beNW;spFR;dzSP;Lektorin/Lektor für Französisch unbefristet (13 TV-L Göttingen)  
rom3395;28.12.2007;kaST;bePR;spFR spIT spPT spES spWR spÜG;dzSW;W3-Professur für Allgemeine Sprachwissenschaft mit Ausstattung (Konstanz Frist 12.1.2008)  
rom2761;28.12.2007;kaST;bePR;spÜG;dzSW;Professur (W3) Phonetik und Phonologie (Saarbrücken Frist 31.1.2008)
rom2965;28.12.2007;kaTA;beTA;spÜG;dzSW dzMK;Stadt und Land in Mittelalter und Renaissance in der Romania - 2. Tagung des Netzwerks Mittelalter und Renaissance (Regensburg 27.-29.9.08)
rom2982;29.01.2008;kaST;beWS;spFR spES;dzLW;Stelle als Wiss. MitarbeiterIn in romanistischer Literaturwissenschaft
rom1275;29.01.2008;kaWI;beAM;spÜG;dzLW dzMK;CfP Zeitschrift für Kulturwissenschaften Heft 4: Räume
rom1514;29.01.2008;kaWI;beAM;spES;dzLW dzSW dzMK;Eintragungen für die Bibliographie der Hispanistik 2005-2007
rom3312;29.01.2009;kaST;bePR;spFR spES;dzDK;W 2-Professur für Fachdidaktik der romanischen Schulsprachen
rom2498;29.01.2009;kaST;beWS;spÜG;dzLW dzSW dzMK;Nachwuchsgruppenleiter/in für ein emotionswissenschaftliches Forschungsvorhaben
rom3317;29.01.2009;kaST;bePR;spÜG;dzMK;W 2-Professur: Kultur- und Kommunikationswissenschaft
rom3352;29.01.2009;kaST;bePR;spÜG;dzSW;W2-Professur für Angewandte Computerlinguistik 
rom3396;29.01.2009;kaST;bePR;spÜG;dzSW;W3-Professur für Allgemeine Sprachwissenschaft 
rom3674;29.01.2013;kaTA;beTP;spFR spIT spPT spES;dzLW dzSW dzMK dzSP dzDK;Wissenschaftsgeschichte und/oder Fachgeschichte? Aufgaben Methoden und Desiderate der romanistischen Fachgeschichte
rom1158;29.01.2013;kaTA;beTA;spES spÜG;dzSW;CfP: Simple and compound forms of the past in Spanish and other languages
rom3588;29.01.2014;kaST;beWS;spFR;dzLW dzSW dzMK dzSP;wissenschaftlicher Mitarbeiter mit überwiegender Tätigkeit in der Lehre
rom1586;29.02.2008;kaTA;beTA;spFR;dzLW;Figures de l’émigré russe en France au XIXe – XXe : fiction et réalité
rom0504;29.02.2008;kaWI;beAM;spFR;dzLW dzSW dzMK dzSP dzDK;Ausschreibung Dr. Meyer-Struckmann-Preis 2008: Forschungsleistungen Deutsch-Französische Beziehungen
rom0558;29.02.2012;kaST;beSTI;spFR spIT spPT spES spÜG;dzLW dzMK dzWT;Bis zu 12 Promotionsstellen/Stipendien im GRK Faktuales und fiktionales Erzählen
rom1875;29.02.2012;kaTA;beTP;spFR spÜG;dzLW dzWT;Journées d'étude Herbert Spencer en France
rom0146;29.03.2009;kaST;beWS;spFR spIT;dzSW;2 Stellen als wissenschaftliche/r Mitarbeiter/in am SFB 538 Mehrsprachigkeit (Französisch und Italienisch)
rom0681;29.03.2009;kaTA;beTA;spFR spIT spPT spES spWR;dzSW;CfP: 39. GAL Jahrestagung - Sektion Soziolinguistik Sprache(n) und Geschlechter
rom1538;29.03.2010;kaTA;beTP;spES spÜG;dzLW dzMK;Eröffnungskonferenz des Graduiertenkollegs Zwischen Räumen
rom3486;29.03.2011;kaST;beWS;spFR;dzLW;Wiss. Mitarbeiter/in Figurationen der Aufrichtigkeit in der Goethezeit (65% frz. Literaturwissenschaft)
rom1883;29.03.2012;kaST;beWS;spFR;dzLW;Junior Research Fellowship and Lectureship in French
rom2691;29.03.2012;kaST;bePR;spES;dzLW dzMK;Professor of Hispanic Studies
rom2095;29.03.2012;kaST;beWS;spES;dzSW;Lectureship (Teaching) in Interpreting (Spanish)
rom3214;29.04.2008;kaTA;beSV;spFR;dzLW dzSW dzMK dzSP dzDK dzWT;Université européenne d'été pour doctorants La santé - valeurs enjeux techniques
rom1012;29.04.2009;kaWI;beAM;spFR;dzLW;CfP: Mitwirkung an einem Lehrbuch Balzacs Sarrasine. 12 Modellanalysen
rom1280;29.04.2009;kaTA;beTA;spÜG;dzLW dzSW dzMK;CfP Zwischen Präsenz und Repräsentation: Mythos in theoretischen und literarischen Diskursen
rom1281;29.04.2009;kaTA;beTA;spÜG;dzLW dzSW dzMK;CfP:Graduiertenkonferenz Emotionale Grenzgänge
rom3378;29.04.2009;kaST;bePR;spÜG;dzMK;W2-Professur Medien- und Kulturtheorie (50%)
rom1332;29.04.2011;kaTA;beTP;spÜG;dzLW dzMK;Hybridations. Texte et Image
rom0219;29.04.2012;kaST;beSTI;spÜG;dzLW dzMK dzWT;4 Promotionsstipendien im Graduiertenkolleg Interkonfessionalität in der Frühen Neuzeit
rom3775;29.04.2013;kaST;beSTI;spFR spIT spES spÜG;dzLW dzWT;Zwei Forschungsstipendien für DoktorandInnen am SFB 948
rom0212;29.04.2013;kaTA;beTA;spFR;dzSW;3es Journées d'Etudes Repenser l'histoire du francais
rom2941;29.05.2008;kaTA;beSV;spFR spIT spPT spES spWR spÜG;dzLW dzSW;Sommerschule: Mittelalterliche Quellen und Neue Medien II. Elektronische Korpora und ihre Analyse
rom1794;29.05.2009;kaTA;beTP;spFR spES;dzLW dzMK;Int. Tagung: Koloniales Kaleidoskop Karibik. Eine Inselwelt im Fokus kultureller Transferprozesse im 19. Jahrhundert
rom1798;29.05.2009;kaTA;beTP;spIT;dzLW dzMK;Int. Workshop: Scribal Culture in Italy 1450 - 1650
rom0830;29.05.2011;kaTA;beTA;spÜG;dzLW dzMK dzWT;CfP: Fiktion im Vergleich der Künste und Medien
rom1641;29.05.2011;kaWI;beAM;spFR;dzMK dzWT;Französische Sommeruniversität Frankreich-Zentrum Freiburg
rom0892;29.05.2012;kaTA;beTA;spFR spÜG;dzLW dzMK dzWT;CfP: Individualismus - Ideologie oder Errungenschaft der Moderne?
rom3001;29.05.2012;kaST;beSTI;spIT spÜG;dzLW dzMK dzWT;Stipendien Venedig-Forschung (Deutsches Studienzentrum Venedig)
rom2357;29.05.2012;kaTA;beTA;spFR spIT spÜG;dzLW dzSP dzDK;Les pratiques théâtrales dans l’apprentissage des langues : institutionnalisation et enjeux de formation au niveau européen
rom2706;29.05.2013;kaST;bePR;spFR;dzLW;Professur für Französische Literaturwissenschaft (1500 bis Gegenwart)
rom0138;29.05.2013;kaST;beWS;spÜG;dzLW dzMK;2 Promotionsstellen im Rahmen der Nachwuchsgruppe Revolten als Kommunikationsereignisse in der Frühen Neuzeit (Exzellenzcluster „Kulturelle Grundlagen der Integration)
rom3658;29.05.2013;kaST;beWS;spFR spES;dzSW;Wissenschaftliche/r Mitarbeiter/in Romanische Sprachwissenschaft
rom3210;29.05.2013;kaST;bePR;spFR spES;dzSW;Universitätsprofessur (W 3) für Romanische Sprachwissenschaft (Schwerpunkt französische und spanische Sprachwissenschaft)
rom3315;29.05.2013;kaST;bePR;spFR spES;dzSW;W 2-Professur für Romanistische Sprachwissenschaft (Französisch Spanisch)
rom3513;29.05.2013;kaST;beWS;spÜG;dzSW;Wiss. Mitarbeiter/in PostDoc: Allgemeine Linguistik
rom3052;29.06.2009;kaTA;beTBE;spES;dzLW dzMK;Tagungsbericht: Blickpunkt Lateinamerika
rom1395;29.06.2009;kaTA;beTP;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzSP dzDK;Deutscher Romanistentag 2009: Programme der Sektionen
rom0041;29.06.2009;kaWI;beSTU;spIT;dzLW dzSW dzMK dzSP dzDK;10 Plätze im deutsch-italienischen Doppeldiplom Dresden/Trento
rom3777;29.06.2009;kaST;beNW;spPT spES;dzLW dzSW dzMK dzSP dzDK;Zwei Referenten/Referentinnen für Lateinamerika (50%)
rom1528;29.06.2009;kaTA;beTP;spÜG;dzLW dzSW dzMK dzSP dzDK;Erinnerung: 1. Europäische Sommeruniversität Kulturen & Technologien
rom2421;29.06.2010;kaWI;beSTU;spFR spIT spPT spES spWR;dzLW dzSW dzMK dzSP dzDK dzWT;Master Romanische Philologie - Universität Heidelberg
rom2127;29.06.2011;kaST;beWS;spES;dzSP dzWT;Lehrkraft für besondere Aufgaben 100% (Spanisch)
rom3592;29.06.2011;kaST;beWS;spFR spES;dzSW dzMK;Wissenschaftliche/r Mitarbeiter/in 100% (romanistische Sprach- und Informationswissenschaften)
rom3142;29.07.2008;kaWI;beAM;spÜG;dzWT;...über kulturelle Grenzen hinweg: Ausschreibung zum Wettbewerb der Zeitschrift Humboldt des Goethe-Instituts
rom3113;29.07.2011;kaTA;beTP;spÜG;dzLW dzSW dzMK;Theorien Methoden und Praktiken des Interpretierens
rom3660;29.07.2011;kaST;beWS;spFR spIT spES;dzSW;Wissenschaftliche/r Mitarbeiter/in Romanist. Sprachwissenschaft (50%)
rom2050;29.07.2012;kaST;beWS;spIT;dzLW;Lecturer in Italian and Comparative Literature
rom2030;29.07.2012;kaST;beWS;spFR;dzLW dzMK;Lecturer in French Studies
rom2019;29.07.2012;kaST;beNW;spFR;dzSP;Lecturer in French
rom2042;29.07.2012;kaST;beWS;spES;dzSW;Lecturer in Hispanic Studies
rom0926;29.07.2013;kaTA;beTA;spFR;dzLW dzMK;CfP: Journées Albert Camus en Russie
rom1723;29.08.2008;kaWI;beAM;spFR spIT spPT spES spWR;dzLW dzMK;Grenzgänge. Beiträge zu einer modernen Romanistik Heft 27: Intermedialität
rom0424;29.08.2010;kaST;beWS;spES spÜG;dzLW;Assistant or early Associate Professor Golden Age Spanish Literature University of Chicago
rom2577;29.08.2010;kaST;beWS;spPT spES spÜG;dzLW dzWT;Part-time Research Assistant (Centre for the Study of the Cantigas de Santa Maria) (50%)
rom0000;29.08.2012;kaST;beWS;spES;dzMK dzSP;0.4 Lectureship In Spanish
rom0618;29.08.2012;kaTA;beTA;spES;dzMK dzWT;CfA: El arte de gobernar
rom0457;29.08.2012;kaST;beNW;spES;dzSP;Associate Tutor in Spanish Translation
rom2013;29.08.2012;kaST;beNW;spFR;dzSP;Lecturer French Studies
rom2011;29.08.2012;kaST;beWS;spES;dzSW dzSP;Lecturer A in Translation Studies and Spanish
rom2898;29.08.2013;kaTA;beTP;spÜG;dzLW dzMK;Selbst-Bilder. Zeit-Bilder. Autopotrait und Zeit in Literatur und Bildender Kunst
rom0642;29.08.2013;kaWI;beAM;spFR spES spÜG;dzMK dzWT;CfA: Manual of Romance Languages in the Media
rom2156;29.08.2013;kaST;beWS;spFR spES;dzSW;Lehrkraft fuer besondere Aufgaben (Französisch Spanisch)
rom1588;29.09.2008;kaTA;beTP;spFR spIT spES spÜG;dzDK;Film im Fremdsprachenunterricht
rom3106;29.09.2008;kaTA;beTP;spÜG;dzMK dzWT;THE COLONIAL MODERN - Internationale Konferenz in Berlin
rom1221;29.09.2010;kaTA;beTA;spFR;dzLW;CfP: Une femme puissante - l'oeuvre de Marie NDiaye (Erinnerung)
rom1366;29.09.2011;kaST;beSTI;spÜG;dzLW dzSW dzMK dzDK;Daimler und Benz Stiftung: Stipendienprogramm für Postdoktoranden und Juniorprofessoren
rom2622;29.09.2011;kaST;beSTI;spÜG;dzLW dzSW dzMK dzDK;Post-doctoral Fellowships in the Humanities at Universities and Research Institutes in the U.S.
rom1951;29.09.2011;kaST;beNW;spÜG;dzLW dzSW dzMK dzSP dzDK dzWT;Koordinatorin/Koordinator für Internationales Promotionsprogramm (50%)
rom3175;29.09.2011;kaST;beWS;spÜG;dzMK;Universitätsassistent/Universitätsassistentin Media Studies und Cultural Studies Klagenfurt
rom3176;29.09.2011;kaST;beWS;spÜG;dzMK;Universitätsassistent/Universitätsassistentin Neue Medien - Technik - Kultur (Klagenfurt)
rom3374;29.09.2011;kaST;bePR;spFR spES;dzSW dzDK;W2-Professur für Romanistische Sprachwissenschaft und ihre Didaktik (Französisch/Spanisch)
rom0377;29.09.2013;kaWI;beAM;spIT;dzLW;altrelettere. Digital journal of Italian literature and gender studies
rom3738;29.10.2008;kaWI;beAM;spFR;dzLW dzMK;Zs.: lendemains 33. Jahrgang 2008 No. 130/131 (Dossiers: la bande dessinée Frankreichbild im Wandel Mai 68)
rom1465;29.10.2009;kaST;beWS;spFR spIT spPT spES spWR spÜG;dzLW;Doktorandenstelle in Literaturwissenschaft Intermaterialität
rom3732;29.10.2009;kaWI;beAM;spPT spES;dzLW dzMK;Zs.: Iberoromania 66 (2009)
rom0659;29.10.2012;kaTA;beTA;spES;dzSW;CfP: 13. Internationale Tagung des Verbandes Junger Forscher der Historiographie und Geschichte der Spanischen Sprache (AJIHLE)
rom3272;29.10.2013;kaTA;beTA;spES spÜG;dzSW;VIII Congreso Internacional de Lingüística Misionera
rom2699;29.11.2007;kaST;bePR;spFR;dzLW;Professur Ältere Französische und Allgemeine Literaturwissenschaft
rom0198;29.11.2007;kaST;beWS;spÜG;dzLW;3 Postdoc Fellowships (Junior Fellows) in Literary Studies
rom1816;29.11.2007;kaTA;beSV;spÜG;dzMK;International Summer School Kulturregionen - Identitätsregionen
rom1915;29.11.2007;kaST;bePR;spÜG;dzMK;Juniorprofessur (W1) für Mediengeschichte der Wissenschaften
rom2826;29.11.2007;kaST;beNW;spÜG;dzMK;Referent/in für Öffentlichkeitsarbeit Kulturwissenschaftliches Institut
rom0357;29.11.2007;kaST;beWS;spFR;dzSW dzDK;Akademische/r Rat/Rätin Französisch PH
rom1547;29.11.2010;kaTA;beTP;spFR;dzLW dzMK;Espoirs culturels et sociaux des années 1920
rom1676;29.11.2010;kaST;beSTI;spFR;dzLW dzSW dzMK;Full PhD Studentship / Graduate Teaching Assistantship in French Studies
rom0236;29.11.2010;kaST;beSTI;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK;5 postdoc fellowships Zukunftsphilologie: Revisiting the Canons of Textual Scholarship (Forum Transregionale Studien Berlin)
rom3243;29.11.2011;kaWI;beAM;spFR;dzLW dzSW dzMK dzDK;Verleihung des Dissertationspreises 2011 der Deutsch-Französischen Hochschule und der Apec
rom2550;29.11.2011;kaTA;beTP;spÜG;dzLW dzSW dzMK dzDK dzWT;Nouvelles pratiques et cultures du numérique dans les sciences et les technologies
rom2906;29.11.2011;kaST;beNW;spFR;dzSP;Senior Lecturer Französisch (50%)
rom3518;29.11.2011;kaST;beWS;spFR spES;dzSW;Wiss. Mitarbeiter/in Romanische Sprachwissenschaft
rom1716;29.11.2012;kaTA;beSV;spÜG;dzLW;Göttinger philologisches Forum - Präsentationsplattform für Postdocs
rom1777;29.11.2012;kaTA;beTP;spÜG;dzSW dzDK;Il ruolo della grammatica valenziale nell’insegnamento delle lingue straniere
rom2096;29.11.2012;kaWI;beAM;spFR spÜG;dzSW dzSP dzDK dzWT;Lehraufträge für Journalistische Textsorten und Wirtschaftskommunikation
rom2979;29.11.2013;kaST;beNW;spES;dzSP;Stelle als Lektorin/Lektor für Spanisch (100 % TV-L E 13)
rom2980;29.11.2013;kaST;beNW;spES;dzSP;Stelle als Lektorin/Lektor für Spanisch (50 % TV-L E 13)
rom2331;29.11.2013;kaST;beWS;spFR;dzSP;Lektorin / Lektor für Französisch
rom2333;29.11.2013;kaST;beWS;spFR;dzSP;Lektorin / Lektor für Französisch (Rechtsfranzösisch)
rom0760;29.12.2010;kaTA;beTA;spES;dzLW dzMK;CfP: Congreso internacional Juan de Mena: entre la corte e la ciudad (sexto centenario de nacimiento)
rom3207;29.12.2011;kaST;bePR;spFR spES;dzLW;Universitätsprofessur (W 2/W 3): Französische Literaturwissenschaft
rom2644;29.12.2011;kaST;beSTI;spÜG;dzMK;Postdoktorandenstipendium:  „Automatismen - Strukturentstehung außerhalb geplanter Prozesse in Informationstechnik Medien und Kultur
rom3200;29.12.2011;kaST;bePR;spFR spIT;dzSW;Universitätsprofessur: Sprachwissenschaft Französisch und Italienisch
rom3346;29.12.2011;kaST;bePR;spÜG;dzSW;W2 - Professur Allgemeine Sprachwissenschaft (Spezialisierung: Sprachtypologie)
rom0544;29.12.2011;kaST;beNW;spFR spES spÜG;dzWT;Bibliotheksmitarbeiter/in
rom3217;29.12.2012;kaST;beWS;spFR;dzLW dzMK;University Lectureship in French
rom2713;29.12.2012;kaST;bePR;spFR spIT;dzLW dzMK;Professur für Romanische Literatur- und Kulturwissenschaft
rom2772;29.12.2012;kaST;beWS;spÜG;dzMK;Projektmitarbeiter/in am Zentrum für Interdisziplinäre Frauen- und Geschlechterstudien (ZIF)
rom3226;29.12.2012;kaST;beNW;spIT;dzSP;Variable Hours Teaching Fellow (Italian language)
rom0902;29.12.2013;kaTA;beTA;spES;dzLW dzSW dzMK;CfP: Intermedialidad en la lengua y la literatura hispánicas
rom3003;30.01.2009;kaST;beSTI;spIT;dzLW dzSW dzMK;Stipendienausschreibung Deutsches Studienzentrum in Venedig
rom1133;30.01.2011;kaTA;beTA;spFR spIT spPT spES spWR;dzSW;CfP: Sektion Konstruktionsgrammatik und romanische Sprachen (Romanistentag 2011)
rom3128;30.01.2012;kaTA;beTP;spES;dzLW dzMK;TransPacífico. Konnexion und Konvivenz in AsiAmerika / TransPacífico. Conexiones y convivencias en AsiAméricas. A TransArea Symposium
rom1115;30.01.2012;kaTA;beTA;spFR;dzLW dzMK;CfP Sektion »Das französische Chanson im Licht medialer (R)evolutionen« beim 8. Frankoromanistentag
rom1054;30.01.2012;kaTA;beTA;spFR spIT spPT spES spÜG;dzLW dzMK;CfP Populäre Musik und Kulturkritik
rom1510;30.01.2012;kaWI;beAM;spÜG;dzMK;Einladung zur Mitarbeit beim Online Songlexikon
rom0640;30.01.2013;kaTA;beSV;spÜG;dzSP;CfA: Language Fair for European minority language communities
rom2886;30.01.2014;kaTA;beTP;spFR spIT spPT spES;dzLW dzMK;Schiff und Schrift. Zum Verhältnis von Literatur und Globalisierung von der Frühen Neuzeit bis zum 19. Jahrhundert
rom0563;30.03.2009;kaST;beSTI;spÜG;dzLW dzSW dzMK;Bis zu 6 Promotionsstipendien im Promotionskolleg „Geschichte und Erzählen“ 
rom2856;30.03.2010;kaTA;beSV;spÜG;dzLW dzMK;Ringvorlesung Wissens-Ordnungen. Zu einer historischen Epistemologie der Literatur
rom1820;30.03.2010;kaTA;beSV;spWR;dzMK;Internationale Sommerschule in Chisinau und Odessa
rom2426;30.03.2011;kaWI;beSTU;spFR;dzLW dzSW dzMK;Master- und Aufbaustudiengänge am Frankreich-Zentrum der Universität Freiburg
